2,95.66,44.41,69.42,51.64,26.2,48.36,7.15
4,0.55,93.18,58.79,33.18,70.26,17.21,76.68
2,27.38,5.66,88.19,63.09,40.5,18.04,5.49
3,85.04,6.17,69.52,70.4,6.34,93.68,78.48
1,86.76,12.15,64.42,13.71,39.17,72.3,40.13
1,93.46,89.58,96.57,70.78,47.31,33.43,50.17
4,96.14,1.72,47.9,64.85,84.56,39.3,22.41
0,71.41,1.69,63.25,28.72,18.13,51.17,46.32
3,90.26,75.57,27.76,45.25,93.14,15.97,79.02
0,19.52,73.19,2.62,67.35,46.09,20.71,82.51
5,8.27,2.9,47.14,45.06,6.51,53.41,53.73
3,88.62,98.86,63.06,32.76,91.92,87.12,22.04
4,33.01,8.0,58.34,12.4,84.17,8.35,47.75
3,79.4,32.44,8.31,11.28,44.58,6.1,24.52
1,98.03,33.01,86.45,24.22,63.04,76.22,44.39
4,80.39,78.81,34.81,25.42,35.59,89.08,48.1
4,14.52,3.99,97.07,43.5,56.41,88.24,20.0
4,61.07,12.03,43.67,58.52,20.12,51.16,33.13
2,28.76,72.26,56.41,69.39,63.79,38.32,33.2
3,73.2,98.25,4.71,49.09,82.71,63.17,58.47
3,25.85,79.81,76.6,37.35,16.4,31.75,54.91
1,38.18,74.79,75.27,43.71,14.14,60.36,53.54
4,48.01,79.99,90.92,76.35,72.04,43.5,28.51
1,83.38,79.24,54.06,96.35,0.06,36.4,76.14
2,44.97,37.24,77.97,45.66,28.56,68.83,15.2
3,22.09,60.21,3.84,84.34,6.56,16.52,43.1
0,98.64,23.63,38.07,8.2,65.5,33.39,59.41
3,6.64,21.42,87.54,22.07,91.28,19.9,7.7
1,7.44,62.7,4.03,83.61,6.06,38.69,62.09
4,30.43,35.79,57.52,25.46,93.02,2.63,77.66
1,43.74,56.76,69.63,15.17,99.93,45.87,68.19
5,94.63,72.88,36.95,32.93,73.97,44.2,54.98
2,77.91,24.58,21.6,48.85,64.43,18.88,73.0
0,95.53,93.58,82.46,44.18,37.82,4.45,70.58
2,62.34,39.8,30.73,24.74,29.85,40.06,22.19
5,92.65,25.74,75.58,84.38,31.96,63.0,44.88
1,53.85,23.24,56.26,40.23,63.01,19.68,55.08
0,95.12,48.03,96.24,50.87,18.67,89.33,45.13
4,90.36,4.18,28.03,12.76,76.91,75.91,88.22
2,3.32,90.68,46.61,62.93,9.27,62.22,72.91
2,72.07,75.05,3.03,2.16,54.46,14.01,58.85
3,36.69,74.56,27.67,23.49,65.62,45.12,17.68
1,87.22,64.0,44.41,2.81,78.7,96.57,1.6
1,91.61,78.14,5.5,0.85,77.51,79.03,76.49
4,43.56,18.13,53.78,19.61,81.29,40.91,30.18
5,68.05,60.42,52.52,58.77,31.71,98.15,53.83
1,20.07,60.0,59.34,97.36,61.2,56.16,58.37
2,65.96,65.04,14.53,8.37,1.26,83.0,86.61
3,86.04,18.0,87.01,61.6,56.35,79.08,5.49
3,74.26,21.46,18.49,81.72,37.41,91.78,4.52
1,37.91,38.06,54.14,42.91,68.87,84.43,48.64
3,14.81,96.83,82.39,81.92,1.39,25.67,59.16
2,91.96,26.14,80.31,70.86,28.45,15.75,8.99
2,62.92,24.64,5.17,86.03,9.5,8.55,9.15
1,35.2,70.4,95.89,20.85,14.69,43.21,7.59
3,67.51,95.92,2.05,42.56,5.94,79.91,20.17
2,65.08,32.35,13.36,50.34,71.89,3.58,74.77
2,11.95,53.81,0.29,80.99,92.02,79.27,53.82
5,10.6,3.13,38.68,0.38,0.48,24.38,35.81
3,46.26,54.64,87.22,96.94,49.64,45.49,59.77
2,96.13,51.64,4.23,7.62,59.73,2.81,45.55
5,67.22,70.43,13.35,25.65,56.9,68.36,82.32
4,11.73,17.14,75.3,57.52,82.43,66.53,16.21
2,42.67,54.53,69.22,32.78,48.4,11.45,4.2
1,21.8,93.27,44.31,19.65,65.98,22.27,76.9
2,4.63,94.2,91.89,6.68,80.66,78.64,2.34
3,56.95,84.94,18.64,11.78,47.71,67.16,34.73
5,25.65,48.28,35.89,83.82,86.02,64.45,3.85
